"","productID","title","price","userID","profileName","helpfulness","score","time","summary","text","apisummaryType","apitextType","apisummaryScore","apitextScore"
"1269","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"AY1EF0GOH80EK","Natasha Stryker",1,5,2012-10-13 20:00:00,"Great taste and good nutrition","I feed both my kids Earth's Best brand baby/toddler food when I am unable to prepare food myself. All flavors have a short list of ingredients, good flavor and a nice nutrition profile.I usually wrap these jars in a ziplock bag with a baby spoon and stash in the diaper bag for wholesome food on the go. I like to feed my toddler what my husband or I eat, but it is great having a back-up if she is really not hip to the entree.Earths Best is the next best thing to mom's cooking ;)Off label use:If you are out of oil when making baked goods, like pumpkin muffins, you can add a jar of complimentary flavored baby food in a pinch and they will still come out moist! Happy accidents are worth sharing!","positive","negative","0.88909","-0.144387"
"1270","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"A34HPEJ8YTPLA7","Elena Schott",0,4,2013-01-11 19:00:00,"Ideal for Cat Toilet Training","If you're toilet training a cat and need a filler to keep the #2 soft and comfortable, this does very well. The cat tolerates it mixed in her food, it's safe for cats, and the results do just fine. A teaspoon or two in each wet meal and no constipation. Granted that's not what mothers are concerned about but this is the best of the baby foods for the purpose.","neutral","negative","0","-0.720299"
"1271","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"A33PFYWTLEL4U2","ELop",0,5,2012-08-03 20:00:00,"Thick, good texture, fresh tasting, baby loves it.","This is my daughter's favorite baby food flavor and one of the two we will keep on subscription (spinach and potatoes is her other favorite). The flavor is bland (as is most baby food) but fresh. The texture is nice and thick so a big bite will stay on the spoon and not drip all over the place. This is nice for older babies (9+ months) because some of the pureed foods are too thin and basically liquid. Squash is a healthy, non-starchy, vegetable and I'm happy my daughter is developing a taste for it at a young age.","positive","positive","0.937363","0.389354"
"1272","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"A3P5T6X3X1HCPI","Stacey Lerner",0,5,2012-06-08 20:00:00,"Baby Couldn't Get Enough","My baby couldn't get enough of this stuff. He ate almost the whole container in one sitting and is only 5 months old!","negative","negative","-0.511569","-0.424099"
"1273","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"A1R5Q4GXSYSKPH","Veronica",0,4,2012-03-12 20:00:00,"Has A Wonderful Texture And Taste","I am actually someone who will buy baby food and eat it just to get some extra serving of vegetables. I put them in smoothies and to add flavor to soups as well. This one I tasted cold and it tasted like squash, nothing artificial and the texture was perfect. Very smooth and creamy which is one thing that I really love about it. Another thing I love is it being organic and GMO free. These are packed with nutrition perfect for growing babies. I did notice however though when I heated it up the taste changed which I found to be strange. Heated up it tasted like spaghettio's which was kind of a turn off to me. I dont know how the babies feel but I am sure they wont know the difference. I think that I will stick to buying cascadian farms frozen winter squash. That has a better taste when heated up. But for smoothies and soups, possibly even to put in bread to moisten I will be purchasing this from Earths Best.","positive","positive","0.943623","0.465069"
"1274","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"AFKHC4W98E9HI","TheAmazingLeper ""TheAmazingLeper""",0,5,2011-09-11 20:00:00,"Instant Favorite!","This winter squash tasted strong to me, but my 8 month old refused to eat anything else for several days. I even got her to eat up some flavors she didn't like by mixing it with them. I always have trouble getting the lids back on the jars with this brand, but she gobbled the squash down so fast it didn't matter.","","negative","0","-0.471711"
"1275","B000ER1DFU","Earth's Best Organic 2nd Winter Squash, 4 Ounce Jars (Pack of 12)",12.59,"A1QTYJ7JXTY36U","TamiHead",0,1,2011-08-08 20:00:00,"broken, moldy, and wet INSIDE the packaged shipping box.","I opened the mailed box which was completely in tact and normal. When I opened it, immediately a smell overcame the entire kitchen. I cut the plastic bubble wrap off of the box of squash and noticed it wet and MOLDY! One of the glass jars was broken and appeared to be for a while. There was mold and STINK everywhere. I called and thank goodness AMAZON offered to replace or refund it. Why would they send something like this for a BABY. My son was premature 30 weeks and has an allergy to protein along with reflux...I cannot imagine! It really made me horribly upset and why I am writing this review to ZERO...This is the first time I ever had a problem and a huge one it is to me. - AND I tried to give a ZERO star rating but I had to check a star to continue.","negative","negative","-0.808299","-0.520296"
"1277","B000KGY5SM","Stacy's Pita Chips, Texarkana Hot Pita,1.5-Ounce Bag (Pack of 24)",0,"A2FAH0FDNJJGXD","--- MACE ---",1,5,2007-05-24 20:00:00,"Crunch with a pop","Nicely hot. Large flecks of seasoning -- not just powder.","neutral","positive","0","0.237007"
"1278","B000KGY5SM","Stacy's Pita Chips, Texarkana Hot Pita,1.5-Ounce Bag (Pack of 24)",0,"A16PBN2ZNH7FNV","J.C. Bell",1,5,2007-05-13 20:00:00,"Really good chips","Stacy's Texarkana Hot pita chips are delicious. Hot, but not too hot. Not much fat either. I sometimes have trouble finding them in the grocery stores around here (West Lafayette, Indiana). Some stores tell me they have trouble keeping them on the shelves because they're so good, so it is nice to be able to order them online. Fast delivery, too.","positive","positive","0.540569","0.0340219"
"1279","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A3JPZKLKXNZHIE","Lover of Classics ""Lover of Classics""",0.884615384615385,2,2008-07-08 20:00:00,"Ooo, I hate to be a spoiler but......","...these muffins are a big disappointment. See that lovely BROWNED muffin top on box picture? Welllll, I've tried several boxes of these, using different oven temperatures, making them plain, with fruit, with nuts, with everything I could think of except chocolate (hmmm, maybe I'll try that!) The tops stay a pale, pasty WHITE! Sooo unappetizing. And false advertising, IMHO.Now for the taste. Another disappointment. They are bland bland bland, blah, blah, blah! You MUST add additional ingredients or they are just plain, uh, RICEY tasting - and if you're an older celiac, you know what I mean. Those first corporate attempts at making GF mixes were hideous! These are no better. Yuck!Now for the size. I'm a pretty doggone accomplished baker if I do say so myself, both prior to my diagnosis in 1985 with non-GF ingredients, and since, using mixes and baking from scratch. These just don't RISE! See the photo with that lovely dome muffin shape? Nuh-uh. Perhaps they use old, REALLY old leavening? Dunno. But they puff up only about 1/16"" of a centimeter. Maybe. But I doubt it.Now for the boxed ingredients. Cheesh, you have to add all of the EXPENSIVE stuff to make these work. Butter, milk, eggs, and fruit/nuts/whatever. Fer cryin' out loud, it's truly no more trouble, and a WHOLE lot cheaper to make muffins from scratch.I desperately wanted to love these and give a great review. But I just cannot. Make your own muffins and save your hard-earned money for some of the Gluten-free Pantry's other mixes - I rate the following 5 stars without hesitation:Country French Bread mix - absolutely delicious!! We use our bread machine and they come out PERFECT every time! And when we've used regular oven, in our french bread loaf pans, we add some toasted sesame seeds, and they are incredible.Chocolate Truffle Brownie Mix - OMG - completely addictive!! Gotta watch out for these if you're on a diet. You'll want to gobble up the whole batch!Beth's All Purpose Flour - quick & easy to use for all your baking (including those homemade muffins).Spice Cake and Gingerbread Mix - delicious - and sooooo easy - I can prepare it faster than it takes my oven to heat up. (Isn't that one of the BEST reason for buying a mix?) I add additional cinammon, nutmeg, ginger - we like it that way.Coffee Cake Mix - fantastic - and EASY - the crumble topping is included. Wonderful for a breakfast treat and NOT just for Celiacs.So that's about it. Try it - you may like it. Hey - that's what makes horse racing! But don't buy a whole case in the event that you don't.Regards to all you brave Celiacs out there. Let's hope that someday science can find a solution for us to make our lives a little easier. In the meantime, heaven bless these fabulous companies for providing us with these products.","negative","negative","-0.552276","-0.250448"
"1280","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A2C39YIN5M5X9D","Christina Chambers",1,5,2009-11-21 19:00:00,"My son's favorite muffins!","These are my absolute favorite go-to GFCF muffins! At first I was put off by having to add the flavoring myself (having previously used Jiffy mixes), but now I like the ability to personalize the flavoring without having to stock dozens of different mixes. However, since my 9-y-o ASD son has texture issues, dried fruits are NOT an option for us (he just drops the fruit, or the rest of the muffin, when he comes to it), so I just measure 3/4 cup of all-fruit spread. Easy and versatile! I've also used fresh mashed banana and canned pumpkin. Even made it one time with just OJ instead of milk and no mix-ins (we were at my folks' and had already started mixing when we realized there was no GFCF milk); they were delicious that way, too!One tip I would like to share with everyone: Instead of mixing the whole package of dry ingredients and the whole cup of milk at once, mix like an old-fashioned cake recipe and alternate the dry & the milk. It makes the batter lighter and you get more muffins. (I average 22!)","positive","positive","0.702267","0.531051"
"1281","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"ALOCJ67KRE6G1","R. P. Spretnak",1,5,2009-07-10 20:00:00,"Best gluten-free baking mix out there","This is the best gluten-free baking mix out there. The scones are an every-weekend treat for me. Switch out different chopped nuts and dried fruits (orange-flavored dried cranberries make for an incredible scone) for unlimited variety. A box makes 12. I like to mix up the whole batch, make three (or four when I'm feeling extra piggy), and refridgerate the batter for later baking. I prefer to shape the unused dough into a thick log, so I can cut off a few scones and bake over the next few days. (I've never tried to extend it for longer than that.)This is one of those products that makes the wheatless life not bad at all.","positive","positive","0.685756","0.614154"
"1282","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"AI6O8ZSTJWB2T","2Irish4u",1,5,2010-05-28 20:00:00,"Fab mix for yummy GF scones & pancakes...","Please know that I've been GF for >10 years so my history is mostly making GF bakery items from scratch. That said, I was skeptical about this mix and bypassed it many times before giving it a try. Holy cows! am I gald I did try it. Yes, one must add a couple ingredients to complete the task - what's the problem with that? I like adding my own fresh ingredients and the idea that I can be as creative as I want with this 'box of scratch'.For me, I like using the mix for cranberry scones best of all. I prepare/bake the entire batch, eat what I want whilst warm and freeze the rest as they will dry out quickly. The scones that will be frozen I allow to cool and then wrap each one individually with foil and place in a ziplock bag. When I want a scone I just pull one out and remove the foil, wrap in a napkin and pop in the microwave for 20 or 30 seconds, or just allow to thaw in the foil to eat later.I have made beautiful chocolate chip muffins with the mix but prefer the scones much more. Although I never was a of lover pancakes or waffles (I guess because they made me sick) but I decided to try the pancake recipe on the box...who knew orange juice would be a good addition to a pancake recipe...I love the pancakes and make them often. This mix is very easy to work with and I'm happy getting it through the subscribe & save program because it is very economical and easy.","positive","positive","0.894157","0.454144"
"1283","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A19C2AS1H3ZGXY","T. Williams",1,5,2010-03-17 20:00:00,"So glad we found this","This is the best gluten free muffin mix I have been able to find. My whole family is impressed, even the ones who aren't GF. The mix also makes the best pancakes, gluten free mix or not. We were all very suprised, and I've already bumped up our subscription to get more.I read a review that said the muffins didn't rise and didn't look like what was on the box. I don't know if maybe they've changed the recipe since that was written, but our muffins have all turned out great, both the taste and the look.You do need to let them cool completely. If you just can't wait, you'll be scraping the muffin off of the cupcake liner. I've made banana nut and blueberry. The mix does say to add dried fruit, and I have used fresh or frozen fruit instead. I don't know if that made a difference. I haven't tried the scone recipe yet, but am looking forward to it.Of course, the cost is higher than mixes that are not gluten free, and you do have to add butter, eggs, vanilla, and milk, but I'm just thankful to have found something so good.","positive","positive","0.809733","0.28718"
"1284","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1JSL6MV2XX0HW","Mary",1,5,2009-06-15 20:00:00,"Very nice gluten-free mix","This mix makes nice chocolate chip muffins; they are a bit bland without the chocolate chips. I double the vanilla. For those customers with the browning issues: try lowering your oven rack, and baking a bit longer than recommended. With some experimentation, I now get nice golden brown muffins.These aren't super-easy for a mix - you need to add a fair number of ingredients. But they are tasty, and relatively simple to make. My kids like them a lot. They also freeze well.","positive","negative","0.781887","-0.135681"
"1285","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A175N19FS2B4J","Lisa M. Mims",1,5,2009-02-12 19:00:00,"Truly gluten-free. Lactose free, also. Muffins, scones, and pancakes!","I'm writing this, as much as anything, to point out what's on the back of the box. There are recipes for muffins, scones, AND pancakes on the back of the box.Also, as much as you might love Gluten-free Pantry Mixes, if you have celiac and you're lactose intolerant as well (50% of us are)--this is one of the only mixes that you can buy. (Avoid the bread mix or the quick mix--they have buttermilk and whey powder.)However, this doesn't have milk, buttermilk or whey in it, and you can even make pancakes with it. Nice job.","positive","positive","0.76309","0.268684"
"1286","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A2EH9RUU64PPD2","V. Ward",1,5,2013-01-25 19:00:00,"Amazing Price!","This is an absolute amazing price for this muffin and scone mix! I purchased it as an &#34;add-on&#34; item, and was expecting boxes like the small Jiffy boxes of regular muffin mix you would find in the store, but these are big boxes of GF muffin mix, and they came shipped in their own box! I was completely surprised at how low the price was of these with free 2 business day shipping with my prime - I don't know how Amazon makes any money on them at all. I have used them once for some blueberry muffins, and never got a chance to eat one myself, because my husband ate them all before I could try one! I'm assuming by this that they were delicious, but I'll have to wait until I make another batch before *I* can try one! Will definitely buy again at this price though, even if my husband turns out to be the only one who likes them! I will update this review once I've eaten one of these muffins!","positive","positive","0.816491","0.583092"
"1287","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A20WSW2OVBBALW","Cecelia Gardon ""therid""",1,5,2011-02-11 19:00:00,"Seriously Delicious","I made these today for breakfast. OMG they were so good! I followed the directions on the package & used buttermilk.I added 1 cup fresh blueberries. To keep them from sinking I tossed them in 1/4 cup of the dry mix prior to adding. I mixed them in last. Also made a ""crumbly topping"" for them by mixing some GF Pantry flour, oats, chopped pecans, cinnamon & brown sugar. Cut in enough butter to have the topping hold together when squished into a ball.Add this topping to the top of the muffin batter.I used the extra large muffin tin and got 6 muffins. They browned nicely and had a nice crumb feel to them. Very easy to make.The muffins rose nicely and tasted divine. I will definitely keep this mix around.Can't wait to try the scone recipe.","positive","positive","0.530475","0.591549"
"1288","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A18IY66IOGTZXW","Kerri",1,5,2007-10-05 20:00:00,"Excellent Buy!","Made my first batch this morning. I added bananas and pecans. Excellent! I highly recommend this mix if you are in the market for a gluten free muffin mix.","positive","positive","0.85888","0.611952"
"1289","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1ZKOIN341N50Z","NW Writer ""RoseCityGal""",0,5,2010-10-17 20:00:00,"Best Scones Ever-Gluten Free","I've never been a scone person, but when I found out I had an allergy to wheat, I was on the hunt to fulfill my need for bread products. I decided to try the Gluten-Free Pantry's Muffin & Scone mix, and I'm so glad I took the chance. Although overpriced, the scones have a fluffy and crunchy texture. I add cranberries and pecans. The box says it makes more than it really does. I get about 7-8 hand sized scones from the mix. They don't last long, however. Neighbors, family, friends scoop them up. They're buttery, and delicious, and great with jam. Enjoy!","positive","positive","0.799769","0.0903219"
"1290","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1I8D3XVLOW7YG","Palm Fan",0,5,2010-09-12 20:00:00,"great muffins","These muffins are very easy to make dairy free. Substituting oil for butter and orange juice or rice milk or soy milk for milk works great. I add chocolate chips or blueberries. Excellent. Everyone loves these - even my friends and family that do not follow a gluten-free diet.","positive","positive","0.788883","0.674451"
"1291","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1V2KJE03N4AE1","Samus",0,5,2008-03-12 20:00:00,"Great Muffins!","I just made these muffins for the first time. I used chopped dates and pecans. Now I need to make another batch because everybody else in the house ate them-and they are not even celiac!","positive","negative","0.77635","-0.238652"
"1292","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A3303W2CTA2YX1","Maddycat",0,5,2008-01-23 19:00:00,"Great muffin mix","This is the best gluten free muffin mix I have tried. You can add anything to the mix and it holds up well. One of my fav's is adding diced apples, raisins and cinnamon. Of course blueberries are great too. They are not gritty at all and are good even after a few days if kept in a sealed container or bag in the refrigerator. Just pop them in the micro for 20 seconds and they are great! They freeze very well too.","positive","positive","0.622732","0.322744"
"1293","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A136VHP76TR98K","Terry A. Higgins",0,5,2008-01-17 19:00:00,"The Kids Love These","These are incredibly delicious. If you think that you can't have a Gluten Free muffin and have it taste delicious, you are wrong. The GF Pantry mix is great. Not only is it incredibly easy to make it bakes well and consistently. We have made the muffins plain and with add-ins (Blueberries, peanut butter) and every time they tasted great!This is a must for those on the Gluten Free Diet","positive","positive","0.582597","0.590367"
"1294","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A2LYEMVJNK79SV","5Blessings",0,5,2007-11-10 19:00:00,"FANTASTIC!","This is truly a great versatile mix. Substituting oil for butter and rice milk for regular milk works out perfect. Using orange juice for the milk makes great pancakes and muffins as well. The options are endless for muffins- our favorite is adding a bit of cinnamon and GFCF chocolate chips. I also sneak in small amounts of light colored pureed veggies (baby food).","positive","positive","0.803577","0.478045"
"1295","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A3AATF9L2UGZ2K","Melissa Hammons",0.5,2,2011-01-11 19:00:00,"Maybe they changed the ingredients recently.....","I really have no idea how this product has so many positive reviews. It tastes like cardboard. I've tried fruit, nuts, poppyseeds and even chocolate. Nothing makes these taste better. I've very thankful that I got these on the clearnace rack at the grocery store (although now I know why they were on clearance!)","neutral","negative","0","-0.32624"
"1296","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A20FK68BUB1IVA","Happy Reader",1,5,2012-03-13 20:00:00,"Brown lovely when you bake them just a little longer - Delicious!","We now have another gluten-free hit! We don't have to avoid gluten, but I'm trying to cut down on gluten for myself and my family. We're big fans of Gluten Free Pantry's cornbread mix (which I usually make as muffins,The Gluten-Free Pantry Yankee Cornbread Mix, 12-Ounce Boxes (Pack of 6)), and I just tried this muffin & scone mix.I have guests coming for the weekend, so the first time I used this mix, I made a double batch (2 boxes at once), for a total of 24 regular sized muffins. This mix is perfect for adding your own fruits or nuts. I added the recommended 3/4 cup per batch of fruit (dried cranberries) and a dash of lemon oil extract. Boy did these muffins turn out great!The directions say to ""bake 16 minutes or until cake tester comes out clean"". After 16 minutes, the muffins looked done, but they weren't browned on the top at all. I put them in another 3 minutes, tested one (by eating it) at its new slightly-browned-top stage (yum); then put the rest in for another 2 minutes for a nicely mostly-browned top. After the extra 5 minutes of cooking, the muffins are not dried out or overdone. They are delicious. Everybody's oven is different, but if you try this mix and they aren't browned after the recommended baking time, you may be able, like me, to leave them in longer without any negative effect on taste or texture.We have a diabetic in the house, so counting carbs is important. If you make 12 muffins from one box of mix, and use whole milk, one muffin has 30.9 carbs.The box also has directions for making scones and pancakes from this mix.So far I've tried two Gluten Free Pantry products, and I am very happy with both of them.","positive","negative","0.504351","-0.534715"
"1297","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A2YIR317NV0FP4","Melrose",1,5,2012-02-08 19:00:00,"my new favorite muffin mix","I love this product. I always substitute applesauce for the melted butter, initially because I didnt have 6Tbs of butter on hand, from then on because it worked fine and seemed a bit healthier. I also always add a generous sprinkling of flax meal in the mix (half cup or so?). My muffins always come out with nice rounded, golden brown tops and a decent texture. I have found that I do have to cook them longer than the recommended time (usually around 25 min). I have made many delicious variations- apple with butterscotch chips, chocolate chip with orange and cinnamon, blueberry with lemon peel, apricot with almonds. This mix provides a quick and easy base for all these variations. I will definitely buy it again and recommend it to anyone, gluten free or not.","positive","positive","0.586898","0.547281"
"1298","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1TZ5V3J0R8N3E","lunchpackinmama",1,5,2011-11-21 19:00:00,"our fav gf muffins!","Ours DO brown on top but not always and come out a decent size. They're not rice-y in my opinion and even my 3yo who isn't allergic to gluten/wheat loves them. He's a very picky eater. I fold in Ghiradelli dark chocolate chips when I make muffins with this mix and they're always a hit.","positive","negative","0.55483","-0.503008"
"1299","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1O7H5AL6HT7PD","stephshef",1,5,2011-09-17 20:00:00,"Delicious!","I made these for the first time as scones and they turned out wonderfully! I think the secret is what you add-- I did follow the recipe, but I can't have eggs, so I used ground flax as a substitute (1 T ground flax soaked in 3 T water per egg). Then I added cinnamon, lemon zest, a tsp of lemon juice, dried blueberries and walnuts, then sprinkled the tops with sugar. YUM!!!! I can't even tell that they are gluten free! They were fantastic right out of the oven, still great the next morning... and they were good re-heated as well. Definitely getting these again. It would be good try these additions with the muffin recipe as well!","positive","positive","0.812055","0.4238"
"1300","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"ANSG8972DJ757","S. Thorp ""SThorp""",1,5,2011-09-09 20:00:00,"One of the Best GF Produts I have had","Haven't made them myself but I had them at a function I went to today. They were one of the best gluten free pastries I have tasted and my 4 year old daughter agreed. They looked exactly like the picture on the box.","neutral","positive","0","0.2084"
"1301","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1EALNB653QHFH","Mlexm?xkodwan",1,5,2011-08-26 20:00:00,"Delicious and versatile!","I love, love, LOVE this mix! I use the muffin directions and a mini dougnut maker to make GF donuts with raspberry jelly, frosting, cinnamon sugar, etc. DELICIOUS! Also added some fresh sweet corn, GF corn meal and sugar to make out-of-this-world corn muffins. This mix is different because it doesn't have a gritty texture like some GF mixes -- it is as close to regular, flour-made stuff as you can get. I love experimenting with this mix and my family -- GF members and non-GF members -- all think it's great!","positive","positive","0.9324","0.788915"
"1302","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"AOK57RN8TE13K","justamom35",1,5,2011-08-09 20:00:00,"Best GF muffin mix!","I've used this mix to make blueberry muffins and cinnamon rolls. My VERY picky daughter loved them! Better than the homemade recipes I've found. They do not brown up very well. If you leave them in the oven until they brown they will be overdone. Many GF items don't brown well so it's not a product problem...it's just due to the types of flour used. They still taste great. Thanks!!!!","positive","positive","0.603944","0.369039"
"1303","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A34B2GFBI483MV","monika graves",1,4,2010-06-27 20:00:00,"Great Product !","I do not like alot of sugar, as little as possible, as a matter of fact. This product does not have alot of sugar. It tastes wonderful, is easy to prepare and agrees with me because it is Gluten-free as opposed to all the other boxed products on the market. I love this product and recommend it to all my friends.Amazon is incredible.....they make it easy - they make it even easier than easy...it comes to your door step in 2 days, never a hassle.....Amazon is the greatest there is.....I use Amazon all the time.Gluten-Free Pantry Muffin & Scone mix is first rate !.","positive","positive","0.783681","0.141555"
"1304","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1JLHW1KARODF5","B. Ulbricht",1,5,2010-06-21 20:00:00,"Gluten Free Muffin & Scone Mix","I love this mix. The best muffin mix I have found. It also makes great pancakes, waffles, and banana bread. I send it to my daughter wherever she is stationed around the world. You can't beat it if you like to or have to bake, especially for kids.","positive","positive","0.44565","0.286451"
"1305","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A3C7G5BVYWVTTM","M Coffin",1,5,2010-01-21 19:00:00,"Terrific Pancakes","I buy this product just to make pancakes. It's the best gluten-free pancake I've found. I've tried other gluten-free pancake mixes but don't think any are as good. I use orange juice, I think that's what the recipe on the package calls for, and love the taste. My mom uses the product for scones. I make my gluten-free muffins from scratch (I use a recipe in Carol Fenster's 1,000 Gluten-Free Recipes, which I've reviewed) so I haven't tried this for those. But I like to keep it on hand for pancakes and have taken it camping for pancakes.","positive","positive","0.813796","0.472511"
"1306","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1YOA207J3M531","Mom ""Mother of Six""",1,5,2009-08-28 20:00:00,"Makes great waffles","The box has recipes for muffins and scones, but it also has a recipe for pancakes and waffles. I did not use the orange juice it calls for, but used milk instead, and they turned out great. The waffles I made were light and crispy. They freeze well, too. For another treat, I pop the frozen waffles in the toaster until hot, then serve them with butter and jelly like toast. Gluten-free dieters need all the variety they can find!","positive","positive","0.873933","0.437205"
"1307","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1S9MJXSADQHVK","B. Brown",1,5,2008-10-11 20:00:00,"Makes Super Gluten-Free Scones","Made a batch of scones from this mix just this morning. Had to improvise because I didn't have any buttermilk. Used Greek yogurt instead, in the same amount, but added a tablespoon of orange juice to thin it. Before baking, I added a little more OJ to the leftover yogurt to spread on the tops, then sprinkled each with a tiny bit of organic sugar. I also made them larger than recommended and got eight nice sized scones. Like all scones, they were just a bit crumbly, but these were not dry like many scones I've had.They were a hit with my family, so I'll definitely be making them again. And I'll try adding other ingredients. Orange zest and sliced almonds, or blueberries, or shredded sharp cheddar, or crumbled feta cheese and chopped olives...","positive","positive","0.78454","0.151779"
"1308","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"ANFGX131XHKGW","Roxy ""Roxy""",0.75,5,2007-08-31 20:00:00,"As close to the real thing as you'll get going gluten-free","This is a fantastic mix. Many of the GF Pantry mixes are excellent, and this one is in my top five, along with their Brown Rice Pancake and Waffle Mix. During the summer when it's too hot to bake, I make these 3-at-a-time in my toaster oven and they come out just as good as if I used the large oven. These are the best tasting scones I've ever made that are gluten-free. They are very, very close to the real British scones you'll get at the tea shop or in your local bakery. Unlike other gf mixes, I find that these have staying power beyond the first 24 hours. If you refrigerate in an air tight container, just pop them into the toaster oven for a quick warm up before serving and they are just as good as when you baked them. I buy them by the case now and have never been disappointed. I also like to add a tsp. of lemon or almond oil purchased from King Arthur Flour baking company. If you are a scone fan and have been diagnosed with celiac or with a grain intolerance, feel deprived no more! This is well worth the purchase. Happy Baking!","positive","positive","0.525563","0.409736"
"1309","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"APTLCDGEZUXEF","Suzanne",0,4,2013-02-15 19:00:00,"Muffin and scone mix","I have used the mix for muffins so far. They taste great, looked a little pale though. I have not used it to make scones yet.I will probably reorder this product in the future.","neutral","negative","0","-0.314339"
"1310","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A1IT3JMZQKLJ5S","Kelly",0,5,2013-01-27 19:00:00,"Yummy Muffins!!","I've made these twice, with adding fresh blueberries. These are so good and so moist!! Even my gluten-eating husband loves them!","positive","positive","0.816525","0.64381"
"1311","B000EVE3YE","The Gluten-Free Pantry Muffin & Scone Mix, 15-Ounce Boxes (Pack of 6)",24.54,"A3CDZA4RLVV04O","J. Hagood",0,3,2013-01-17 19:00:00,"It's hard to find good GF products.","These are okay. The instructions call for quite a bit of butter and like many GF baked goods they're quite dense. Not my favorite, but at least it's a muffin I can safely eat.","negative","positive","-0.426285","0.795512"
